GSOR301246	Romanica
GSOR301247	Agusita
GSOR301248	Tia-Bura
GSOR301249	Sadri-Tor-Misri
GSOR301250	NSF-TV-260
GSOR301251	Shim-Balte
GSOR301252	Halwa-Gose-Red
GSOR301253	Maratelli
GSOR301254	Baldo
GSOR301255	Vialone
GSOR301256	Hiderisirazu
GSOR301257	Hatsunishiki
GSOR301258	Vavilovi
GSOR301259	Sundensis
GSOR301260	Osogovka
GSOR301261	M.-Blatec
GSOR301262	923
GSOR301263	Varyla
GSOR301264	Padi-Pagalong
GSOR301265	Sri-Malaysia-Dua
GSOR301266	Kaukau
GSOR301267	Gambiaka-Sebela
GSOR301268	C1-6-5-3
GSOR301269	Kon-Suito
GSOR301270	Saku
GSOR301271	Patna
GSOR301272	Triomphe-Du-Maroc
GSOR301273	Chibica
GSOR301274	IR-44595
GSOR301275	Tox-782-20-1
GSOR301276	IITA-135
GSOR301277	Zerawchanica-Karatalski
GSOR301278	Italica-Carolina
GSOR301279	Lusitano
GSOR301280	Amposta
GSOR301281	Toploea-70/76
GSOR301282	Stegaru-65
GSOR301283	TOg-7178
GSOR301284	SL-22-613
GSOR301286	Dosel
GSOR301287	Bahia
GSOR301288	LD-24
GSOR301289	SML-242
GSOR301290	Sml-Kapuri
GSOR301291	Melanotrix
GSOR301292	WIR-3039
GSOR301293	Kihogo
GSOR301294	519
GSOR301296	WIR-3764
GSOR301297	Uzbekskij-2
GSOR301298	Llanero-501
GSOR301299	Manzano
GSOR301300	R-101
GSOR301301	56-122-23
GSOR301302	Aswina-330
GSOR301303	BR24
GSOR301304	CTG-1516
GSOR301305	Dawebyan
GSOR301306	DD-62
GSOR301307	DJ-123
GSOR301308	DJ-24
GSOR301310	DM-43
GSOR301311	DM-56
GSOR301312	DM-59
GSOR301313	DNJ-140
GSOR301314	DV-123
GSOR301315	EMATA-A-16-34
GSOR301316	Ghorbhai
GSOR301317	Goria
GSOR301318	Jamir
GSOR301319	Kachilon
GSOR301320	Khao-Pahk-Maw
GSOR301321	Khao-Tot-Long-227
GSOR301322	KPF-16
GSOR301323	Leuang-Hawn
GSOR301324	Lomello
GSOR301325	Okshitmayin
GSOR301326	Paung-Malaung
GSOR301327	Sabharaj
GSOR301328	Sitpwa
GSOR301329	Yodanya
GSOR301330	Berenj
GSOR301331	Shirkati
GSOR301332	Cenit
GSOR301333	Victoria-F.A.
GSOR301334	Habiganj-Boro-6
GSOR301335	DZ-193
GSOR301336	Karkati-87
GSOR301337	Creole
GSOR301338	China-1039
GSOR301339	Chang-Ch'Sang-Hsu-Tao
GSOR301340	Ligerito
GSOR301341	ARC-10376
GSOR301342	BALA
GSOR301343	ASD-1
GSOR301344	JC-117
GSOR301345	9524
GSOR301347	Surjamkuhi
GSOR301348	PTB-30
GSOR301350	Edomen-Scented
GSOR301351	Rikuto-Norin-21
GSOR301352	Shirogane
GSOR301353	Kiuki-No.-46
GSOR301354	Sanbyang-Daeme
GSOR301355	Deokjeokjodo
GSOR301356	Sathi
GSOR301357	Coarse
GSOR301358	Santhi-Sufaid
GSOR301359	Sufaid
GSOR301360	Lambayeque-1
GSOR301361	Breviaristata
GSOR301362	PR-304
GSOR301363	Kalubala-Vee
GSOR301364	Wanica
GSOR301365	Tainan-Iku-No.-512
GSOR301366	GSOR325
GSOR301367	GSOR318
GSOR301368	Nira
GSOR301369	Palmyra
GSOR301370	M-202
GSOR301371	Nortai
GSOR301372	CI-11011
GSOR301373	CI-11026
GSOR301374	Della
GSOR301375	Edith
GSOR301376	La-110
GSOR301377	Lady-Wright-Seln
GSOR301378	OS-6-(WC-10296)
GSOR301379	Cocodrie
GSOR301380	Cybonnet
GSOR301381	Spring
GSOR301382	Baguamon-15
GSOR301383	Beonjo
GSOR301386	Gyehwa-3
GSOR301387	Haginomae-Mochi
GSOR301388	Heukgyeong
GSOR301390	Pankhari-203
GSOR301393	Guatemala-1021
GSOR301396	WC-2810
GSOR301399	93-11
GSOR301400	Yang-Dao-6
GSOR301402	LaGrue
GSOR301404	Pecos
GSOR301405	Rosemont
GSOR301406	Jasmine85
GSOR301407	Shufeng-121-1655
GSOR301408	Kaybonnet
GSOR301409	Jefferson
GSOR301410	Panda
GSOR301411	Saber
GSOR301412	Dragon-Eyeball-100
GSOR301413	Francis
GSOR301414	Jing-185-7
GSOR301415	Rondo-(4484-1693)
GSOR301416	RT0034
GSOR301417	MCR010277
GSOR301418	Bengal
GSOR301419	Katy
GSOR301420	C101A51
GSOR301421	Early
GSOR312001	Azucena
GSOR312002	Sadu-Cho
GSOR312003	N-22
GSOR312004	Moroberekan
GSOR312005	Nipponbare
GSOR312006	Dom-Sufid
GSOR312007	Tainung-67
GSOR312008	Zhenshan-97B
GSOR312009	Minghui-63
GSOR312010	IR64
GSOR312011	M-202
GSOR312012	Swarna
GSOR312013	Cypress
GSOR312015	FR13A
GSOR312016	Aswina
GSOR312017	Dular
GSOR312018	Li-Jiang-Xin-Tuan-Hei-Gu
GSOR312020	Pokkali
USDA1004-01-(01)	SH-weedy
USDA1025-01-(02)	BHA-weedy
USDA1081-01-(03)	BHA-weedy
USDA1091-01-(04)	SH-weedy
USDA1096-01-(05)	BHA-weedy
USDA1196-01-(06)	SH-weedy
USDA1098-01-(07)	SH-weedy
USDA1134-01-(09)	SH-weedy
USDA1135-01-(10)	SH-weedy
USDA1141-01-(11)	SH-weedy
USDA1160-01-(12)	SH-weedy
USDA1179-01-(13)	SH-weedy
USDA1188-01-(14)	BHA-weedy
USDA10A-(16)	BHA-weedy
USDA16B-(17)	SH-weedy
USDA18A-(18)	BHA-weedy
USDA1995-15-(19)	SH-weedy
USDA1996-1-(20)	MIX-weedy
USDA1996-05-(21)	SH-weedy
USDA1996-09-(22)	BHA-weedy
USDALA3-(23)	BHA-weedy
USDAMS4R788_93-(24)	MIX-weedy
USDAStgB-(25)	BHA-weedy
USDAStgS-(26)	BHA-weedy
USDATX4-(27)	BHA-weedy
USDA1001-01-(28)	SH-weedy
USDA1002-02-(29)	SH-weedy
USDA1005-02-(30)	BHA-weedy
USDA1042-01-(36)	BHA-weedy
USDA1047-01-(38)	SH-weedy
USDA1073-02-(40)	SH-weedy
USDA1092-02-(44)	BR-weedy
USDA1111-01-(48)	BR-weedy
USDA1190-01-(62)	SH-weedy
USDA1199-01-(66)	SH-weedy
USDA1300-02-(74)	BR-weedy
USDA1344-02-(75)	SH-weedy
USDAPrCoSrt_1-(80)	BHA-weedy
USDAPrCoTall_1-(82)	BHA-weedy
USDAPrCoTall_2-(83)	BHA-weedy
USDAPrCoTall_3-(84)	BHA-weedy
USDA1995-12-(86)	SH-weedy
USDA1995-13-(87)	BHA-weedy
USDA1995-14-(88)	BHA-weedy
USDA1996-08-(93)	SH-weedy
USDA2002-51-(98)	MIX-weedy
USDA2004-1-A-(102)	MIX-weedy
USDA1183-01-(105)	BR-weedy
USDA1166-02-(107)	BHA-weedy
USDA1107-01-(109)	BHA-weedy
USDA1210-02-(113)	SH-weedy
USDA1214-02-(114)	BHA-weedy
USDA1163-01-(125)	SH-weedy
USDA1120-02-(133)	BR-weedy
USDA1333-02-(134)	SH-weedy
USDA1202-02-(140)	BHA-weedy
USDA2002-2-p1-(143)	BHA-weedy
USDA2002-2-p21-(145)	MIX-weedy
PI636345	Carolina-Gold
CL121	CL121
CL161	CL161
PI561734	Cypress
GSOR25	Drew
IRGC22739	Bei-Khe
IRGC29016	Aus-196
IRGC81990	IRGC81990
IRGC100588	IRGC100588
IRGC100904	IRGC100904
IRGC100916	IRGC100916
IRGC104501	IRGC104501
IRGC104599	IRGC104599
IRGC104624	IRGC104624
IRGC104714	IRGC104714
IRGC104833	IRGC104833
IRGC104871	IRGC104871
IRGC105388	IRGC105388
IRGC105491	IRGC105491
IRGC105711	IRGC105711
IRGC105720	IRGC105720
IRGC105855	IRGC105855
IRGC105888	IRGC105888
IRGC106086	IRGC106086
IRGC106103	IRGC106103
IRGC106122	IRGC106122
IRGC106134	IRGC106134
IRGC106150	IRGC106150
IRGC106168	IRGC106168
IRGC106169	IRGC106169
IRGC106321	IRGC106321
IRGC106346	IRGC106346
IRGC106453	IRGC106453
IRGC106518	IRGC106518
IRGC106523	IRGC106523
IRGC86662	IRGC86662
IRGC103821	IRGC103821
IRGC101226	IRGC101226
IRGC104081	IRGC104081
IRGC86779	TOG-5775
IRGC100983	IRGC100983
IRGC104587	IRGC104587
IRGC102410	YERO-HOUGUINA
IRGC105561	IRGC105561
IRGC105670	IRGC105670
IRGC93261	IRGC93261
IRGC25901	Mirti
PI597044	KU115
IRGC106163	IRGC106163
IRGC101148	IRGC101148
KG113	Chungbukdannyangsujip
KG114	Daegudalseongsujip
KG120	Daejeonnyuseongsujip
KG2	Gangdodo
KG119	Gyeongbuguljinsujip
KG121	Gyeongbukcheongdosujip
KG111	Gyeongbukgeumneungsujip
KG112	Gyeongginamnyangjusujip
KG117	Gyeonggisuwonsujip
KG133	Gyeongnamhapcheonsujip
KG116	Gyeongnamsancheongsujip
KG115	Jeonnamboseongsujip
KG110	Jeonnamgwangyangsujip
KG5	Noindo
KG143	Syarebyeo-109-1-B
KG144	Syarebyeo-131-1-B
KG134	Syarebyeo-13-1-B
KG145	Syarebyeo-146-1-B
KG146	Syarebyeo-158-1-B
KG147	Syarebyeo-160-1-B
KG148	Syarebyeo-172-1-B
KG149	Syarebyeo-176-1-B
KG150	Syarebyeo-178-1-B
KG151	Syarebyeo-187-1-B
KG136	Syarebyeo-37-1-B
KG137	Syarebyeo-43-1-B
KG138	Syarebyeo-45-1-B
KG139	Syarebyeo-72-1-B
KG140	Syarebyeo-80-1-B
KG141	Syarebyeo-81-1-B
KG142	Syarebyeo-90-1-B
20864	Buleng
20958	Jamudin
20507	Ketan-Beranakan
20750	Laka
20974	Limar
21137	Lokal-Tulem
20892	Pae-Biyu-Anggolopua
20890	Pae-Daya-Indolobye
20898	Pae-Daye-Ule-Ule
20870	Pare-Eja
20884	Pare-pulut-Bampo
20977	Sasak-Jalan
21138	Talum-Ungu
IRGC42469	Arc-13829
IRGC5857	DA-13
IRGC12880	Dom-Sofid
IRGC3686	Dhala-Shaitta
IRGC3687	PI-180060-1
IRGC13836	Tolil-14
4050	Aluh-Kuranji
9173	Anambar
20851	Apel
4128	Arai-Pinang
20883	Ase-pulut-Jawa
4208	Bali
5591	Baro
4260	Bengawan
3571	Betonan
4078	Bindang-Jambi
20229	Capli
4036	Cempo-kunci
20962	Cere-Gelas
6970	Cicih-Bondol
6967	Cicih-Buleleng
21123	Cinta-Kasih
19701	Engkoran
20987	Gadis-Putih
6039	Gion-Halus
4084	Gondak-Kiah
4213	Goter
KG40	Hongdo
20505	Humbang-Inai
20227	Idi
20243	Irian
4224	Jula-Juli
19710	Kail
4026	Kantul
21118	Karya
4754	Kasur
21073	Kembang-Singkan
21125	Ketan-putih
20973	Keton-Jalumpang
7632	Ketumping
20845	Klara-super
4219	Klepon-Putih
21127	Kuning
4071	Kuning-Biaro
4079	Kuning-Padang
21116	Kwatik-Tinggi
4403	Lemo
20257	Leukat-Camprung
4064	Lubuk-Kenari
4062	Lumaik-Hitam
4065	Lumut
4227	Makmur
4222	Marinah
20957	Markoti
5592	Maru
4256	Mayor
3996	Mingkai
4257	Nangka-Bosok
20850	Nurdin
9155	Padi-Ana-Ana
9151	Padi-Book
21124	Padi-Bugis
21113	Padi-Burung
3291	Padi-Cina
21111	Padi-Kuda
21112	Padi-Lumut
19721	Padi-Melayu
21122	Padi-Rantau
21120	Padi-Rantau-Undik
9498	Padi-Sudara
20887	Pare-Dangang
20226	Pare-Dara-Muda-Putih
21128	Pelita-1.1
20847	Pilihan-Merah
20846	Pilihan-Putih-I
20849	Pilihan-Putih-II
5594	Pimpin
5593	Pingkan
4414	Pirukat
20982	Popot
3730	Protel
20693	Pulut-Hitam
21110	Pulut-Unggul
1430	Putih-Ampat-Angkek
20245	Putih-Panjah
4316	Raden-Pulatar
20708	Ramos-Batu
20707	Ramos-Dewi
4314	Randah-Padang
3983	Reli
20969	Rencong
4082	Rendah-Sasak
4043	Rijah
21119	Rumbai-ayam
3982	Sampit
4415	Sarman
20819	Sehan
3995	Seng-Kumang
20971	Sentral
21117	Serai
20678	Si-Anak-Bogor
20690	Si-Gudang-Baru
19711	Si-Kapal
20682	Si-Pulo-Angkola
20683	Si-Pulo-Manda-iling
4077	Si-Randah-Darik
20244	Si-Reguek
20242	Si-Rendah
4141	Si-Rendah-Cogok
4117	Siak-Simpur
21183	Slereng
21152	Snitanur
5581	Sukamandi
4087	Sunting-Beringin
20844	Super-Win
21126	Surya
20228	Syair
IRGC8228	Tam-Cau-9A
21136	Toraja
4206	Tromas
20508	Umbang-Kencana
4214	Untup
20853	Yenti
4762	Yoing
KG12	Badolbyeo
KG13	Baekgokna
KG15	Baekjanggun
KG14	Baekseok
CIor12027	Caloro
KG30	Chalbyeo
KG32	Cheonggunbyeo
KG33	Choebuji
KG6	Daegoldo
KG8	Doaji
KG1	Gaksijeomjo
KG3	Gangreungdo
KG118	Gyeonggiyeojusujip
KG38	Haengpung
KG45	Heukgaeng
KG39	Hongna
KG41	Hwado
KG42	Hwangjo
KG24	Inbujido
KG23	Irakdo
KG26	Jeokbakna
KG28	Jeongdaldo
KG29	Jodo
KG9	Maekdo
KG11	Mojo
KG10	Monajo
KG47	Neulbyeo
KG4	Noinjo
KG21	Olwaedu
KG17	Sandadagido
KG19	Sukna
KG152	Syarebyeo-191-1-B
KG153	Syarebyeo-192-1-B
KG154	Syarebyeo-202-1-B
KG135	Syarebyeo-28-1-B
CIor-5309	WC-6
20885	Ase-Bakacung
20882	Ase-Dangan
20868	Asemadsi
PI442614	Asominori
20823	Baur
KG48	Beon-Gok
PI5002707	Bluebonnet
20856	Burung-Saniha
21180	Cempa-Hulut
21071	Cempaka
20510	Darah-Tiung
20985	Dupa
20509	Empat-Bulan
20950	Ganggoi
KG46	Gangweondo
20506	Garu
21179	Genjah-Rawe
20826	Gundil
CIor1643	Honduras
9467	Ingsa-Bondol
PI593892	Jefferson
KG51	Jjok-Je-Bi-Chal
KG49	Joseokjo
KG50	Joseon
20833	Kayowa
20967	Kembang-Ading
20825	Keser
21182	Ketan-hitam
21074	Ketan-Siam
21236	Koyak
9509	Kulit-Bawang
20873	Lambow-putih
20980	Lemunyau
IRGC11010	Maintmolotsy-1226
20743	Mama
IRGC6264	N-22
20878	Ndangan-Cantik
20768	Nggondo
PI458474	OS-6
20983	Padi-Gogo
21178	Padi-Jawa
21140	Padi-Merah
20979	Padi-Pasir
20822	Pako
20909	Pare-bulan
20871	Pare-Lanbau
20908	Pare-Palunglia
20907	Pare-Pulung-Cina
20877	Pare-tambong
20948	Porosi
21098	Pulut-Laut
20760B	Rangkat
20951	Reko
20968	Rumbay
21095	Sawah-Duku
19720	Selasih
20975	Sereh
20984	Siam-Putih
20945	Tagalo
21139	Talum-Putih
20512	Taring-Menjangan
5720	Toliwang-II
3742	Tomat
21096	Uyun
KG31	Cheonjudo
KG34	Chimabyeo
KG35	Chindadachigi
KG7	Daeguna
KG43	Hwangtojo
KG25	Inbujinado
KG27	Jeonggeumjo
KG36	Pocheonjangmangmebyeo
KG18	Seoksanna
KG22	Yukweoljo
20234	Ade
4134	Bandang-Si-Gadis
21151	Ciherang
19625	Cisadane
9458	Ingsa-Cendana
20694	Kuala-Deli
20233	Leukat-Kapola
20746	Mama-Laka
20966	Mesir
21072	Pulut-Mute
20688	Putri-Manis
20684	Si-Angkat
9186	Wulu-Mata
20848	Ardas
KG123	Gyeongnamgoseongsujip
KG44	Hyoseongjaeraejong
IRGC30416	IR-36
PI312627	IR-8
19626	IR64
3981A	Loneng
IRGC51400	PA-TOU-HUNG
20755	Padi-Erna
KG16	Saducho
20680	Si-Pulut
4210	Untup-Rajab
21149	Widas
21181	Beras-merah
20256	Bho
4225	Hoing
20698	Pulut-Putih
IRGC12386	Arc-10177
IRGC40275	Black-Gora-(Ncs12)
IRGC49164	Burimural
IRGC8426	Dnj142
IRGC6144	FR-13-A
IRGC64780	Kal-Shoni
IRGC34711	Lakhi-Jhota
IRGC27564	Laksmilota
IRGC24139	Pankhiraj
PI636465	RU9903092
6859	Bengkongang
4310	Biduin
6329A	Pae-Laguh
6974	Pokal-Gambrong
4325	Raden-Rata
4491	Sara-Kasa
4324	Siam-Parapuk
IRGC27508	Ausha-Boro
IRGC37362	Badali
IRGC37005	Battiboro
IRGC53492	Dholai-Moni
IRGC8818	DV-32
IRGC25854	Garia
IRGC16250	Sokan-Dhan
IRGC27519	Tepi-Boro
4305	Baliman-Putih
5596	Banjar
KG132	Gyeongnamhamnyangsujip
5583	Jonoko
20514	Karang-Dukuh
20766	Keakubi
20248	Leukat-Medan
20905	Lokal-Buntu-Sangala
20235	Padi-AA
20709	Ramos-Merah
6550	Ritgen
20765	Sera
20679	Si-Lotik
20673	Si-Motung
20759	Wajo-Kuning
KG20	Aengmi
KG122	Gyeongbukgoryeongsujip
KG128	Gyeongbukseongjusujip
KG127	Gyeongbukseonsansujip
KG129	Gyeongnamjinnyangsujip
KG126	Gyeongnammiryangsujip
KG37	Hanyangjo
KG125	Jeonnamdamnyangsujip
KG124	Jeonnamguryesujip
HP1	Dadongnuo
HP2	Yezhuwan
HP3	Jiangbeilizhihong
HP4	Yanghuozhong
HP5	Chiwudao
HP6	Fandao
HP7	Wukedao
HP8	Wanjingbaimangdao
HP9	Lizhidao
HP10	Tainanxuan-370
HP11	Wuzhunuo
HP12	Zunhuawenzizui
HP13	Fengrunhandaozi
HP14	Qiananshuinuo
HP15	Changmaodao-1-1
HP16	Handao-3-1
HP17	Wulongbei-3
HP18	Dandongludao
HP19	Handaozi
HP20	Bufujin
HP21	Luweidao
HP22	Zhandaozi
HP23	Baizhandao
HP25	Dalizhan
HP26	Huangdao
HP27	Youmanghandao
HP28	Zaodao
HP30	Feidongtangdao
HP31	Changmangnuo-2
HP32	Heikejiangmi
HP33	Gaoliangdao
HP34	Zhejiangnuo
HP36	Baishanuo
HP37	Hongkenuoxuan
HP40	Wuyahe
HP42	Danuo
HP43	Huajienuo-1
HP44	Honggu-1
HP45	Changlijingzhan
HP46	Bowangnuo
HP47	Baijingzhan
HP48	Hongmangnuo
HP50	Honggeda(Houbeiwa)
HP51	Dahuangdao
HP52	Ruandaozi
HP53	Changmangnuo-1
HP54	Heimangdao
HP55	Youmangxiaohongbandao
HP56	Danuodao
HP57	Xiaozhanjiangmidao
HP59	Nuziliwa
HP60	Tumangdao
HP61	Erzaogu
HP62	Xianggu
HP63	Zhongjiaohuangmang
HP64	Baikeainuo
HP65	Baiguonuo-1
HP66	Jizhuazi(Jing)
HP67	Maomaogu
HP68	Heizhandaosong
HP69	Hongnuo
HP70	Hangu-2
HP71	Heixiaonuo
HP72	Koumalang
HP73	Bendishuidao
HP74	Shanlan-36
HP75	Chengduhonggu
HP76	Huangkejin
HP77	Liaoyang-5
HP78	Lengshuidao
HP79	Wenziju
HP80	Wenjiaojing
HP81	Xiaohongguzi
HP82	Leinuo
HP84	Hongkenuo(Jinkuazi)
HP85	Gaoganbai
HP86	Hongdao(Jingualao)
HP87	Huangjinnuojiugu
HP88	Xiaowujiaozhan
HP176	Shanlinwan
HP177	Ningdexian
HP178	Hongxian
HP179	Yanjing
HP180	Yizhuai
HP181	Baiyinqiu
HP182	Honggu-2
HP183	Xiangxian
HP184	Banshanxian
HP185	Xiyeqing
HP186	Dayeqing
HP187	Bayuenuo
HP188	Wusuobi
HP189	Huazaobai
HP190	Maweixian
HP191	Taiwannuo
HP192	Handao
HP193	Panyeqing
HP194	Sanlicun-6
HP195	Dayeliu
HP196	Heigudadao
HP197	Hongdounuo
HP198	Jiankenuo
HP199	Shipishu
HP200	Shaozhimanzhong
HP201	Huazhan
HP202	Haiwu
HP203	Mazinuo
HP204	Lengshuibai
HP205	Dingzhounuo
HP206	Erdonghe-1
HP207	Mazimang
HP208	Jinbaoyin-3
HP209	baimizai
HP210	Wukejian
HP211	Pingnanbai
HP212	Yizhixiangshu
HP213	Leigongman
HP214	Huaihe
HP215	Hongmiguyoumang
HP216	Xianshuichi
HP217	Erzhi
HP218	Liuzhuzhan
HP219	Anqinggu
HP220	Zaomabao
HP221	Dabaizao
HP222	Qimei-1
HP223	Shuangliushangu
HP224	Dayaozhan
HP225	Taidongwuzhan
HP226	Zaodaxian
HP227	Jianongxianyu-36
HP228	Jianongxianyu-40
HP229	Zaohechi
HP230	Qihe
HP231	Jiangzhan
HP232	Changweizhan
HP233	Heigu
HP234	Wanjinxian
HP235	Pangqiunuo
HP236	Dayezao
HP237	Yahezhong
HP238	Simaobai
HP239	Datiezao
HP240	Yanshuichi
HP241	Dachangmanghandao
HP242	Shanlan-19
HP243	Handao
HP244	Luotianzaonuo
HP245	Tongzinuo
HP246	Nantianzhan
HP247	Wufenglengshuizhan
HP248	Xiaohonggu
HP249	Guizhounuo
HP250	Changainuo
HP251	Zhenzhunuo
HP252	Huohandao
HP253	Yelicang
HP254	Jibiezi
HP255	Likehandao
HP256	Mifengdao
HP257	Gedadao
HP258	Honggudao
HP259	Caomaodan
HP260	Hongjiaowen
HP261	Dayemaozhan
HP262	Makezao
HP263	Ruanzhanjiugu
HP264	Changruangu
HP265	Xiaoshaogu
HP266	Dahangu-2
HP267	Dabaihangu
HP268	Luanjiaohuangzhan
HP269	Shiyanggu
HP270	Wangu
HP271	Baikeshangu
HP272	Zhankenuo-2
HP273	Fennuo
HP274	Bairizao-4
HP275	Longyangnuo
HP276	Hanhe-2
HP277	Maonuo-2
HP278	Heiyaonuo
HP279	Zaonuo-2
HP280	Sankecun
HP281	Yangkenuo
HP282	Dayegu
HP283	Chuanbaizao
HP284	Sanlicun-2
HP285	Zaodaogu
HP287	Hongjiaozhan
HP288	Xiangzhan-1
HP289	Jiuyuenuogu
HP290	Hongshannuo
HP291	Aizinuo
HP292	Guangkehongmixianzhan
HP293	Sanlicun-5
HP294	Laolaihong
HP295	Wulingshang
HP296	Makehong
HP297	Baiguxiang
HP298	Hanhe
HP299	Gouyingdu
HP300	Xihuzao
HP301	Tieshannuo
HP302	Benguzhong
HP303	Xibengu
HP304	Hanzhangu
HP305	Honghandao-2
HP306	Zhenfanzi
HP307	Xiaojiugu
HP308	Hangu-5
HP309	Haipuxiaohongzhan
HP310	Yayou
HP311	Dahonggu
HP312	Yanzhanzhong
HP313	Wangjiaxiangxiaohuangzhan
HP314	Lengshuizhan
HP315	Hangunuo
HP316	Tuanzhuzao
HP317	Yihongzui
HP318	Huanghuaxian
HP319	Honghandao-1
HP320	Hongkexian
HP321	Hongkedao
HP322	Dayezao
HP323	Jinjizao
HP324	Makezhan-2
HP325	Daosiji
HP326	Yintiaoxian
HP327	Maguhongmi
HP328	Hongbaizhanhangu
HP329	Xiangdao
HP330	Baimihuangzhan
HP331	Sanlicun-3
HP332	Hongmimozhan
HP333	Yangmianzao
HP334	Tuanguzao
HP335	Erfuzao
HP336	Nanxiangzao
HP337	Qitouhuang
HP338	Liuyuegu
HP339	Bodao
HP340	Ribengu
HP341	Huangdaozhan
HP342	Wenchangzhan
HP343	Jiuyuezai
HP344	Qizhan
HP345	Xiangmi
HP346	Baihuazhan
HP347	Qiwei
HP348	Suixihongxu
HP349	Heinuo
HP350	Gouzaizhan
HP351	Dahuayao
HP352	Youzhannuo
HP353	Aijiaozhong
HP354	Xiangguzhong
HP355	Haoganduo
HP356	Jijiaonuo
HP357	Dajinggu
HP358	Cungu
HP359	Baihonggu
HP360	Qingganzhan
HP361	Xilanzhan
HP362	Bangbanggu
HP363	Xishanbai
HP364	Hanzhonghongdao
HP365	Bairizao
HP366	Wugongzao
HP367	Xiaobaidao
HP368	Xuelihongfandao
HP369	Yunyanghuang
HP370	Sanyuandao
HP371	Gaojiaohuang
HP372	Taohuami
HP373	Baijiugu
HP374	Yunnanbai
HP375	Shenxiangu
HP376	Jinguzi
HP377	Baimaguzi
HP378	Sanlicun-4
HP379	Hongguzi
HP380	Gaicaohuang-2
HP381	Zhuoxianxiaobaidao
HP382	Huludao
HP383	Guihuanuo
HP384	Xiaobaimang
HP385	Gaolihandao
HP386	Jizhuaxian
HP387	Shaowubai
HP388	Mazhan
HP389	Sanlicun-1
HP390	Dongying-8
HP391	Guanyincao
HP392	Yanong-1
HP393	Qingshandao
HP394	Dengbaoqi
HP395	Jinkounuo
HP396	Sizhan
HP397	Magu-3
HP398	Honggunuo
HP399	Shuibaizhan
HP400	Tazhan
HP401	Guizinuo
HP402	Laotaigu
HP403	Maweizhan
HP404	Heinuomi
HP405	Yunnanzao-2
HP406	Wuzhenuo
HP407	Aigansazhima
HP408	Hebaogu
HP409	Xuxumagu
HP410	Gaicao
HP411	Jianan-9
HP412	Hongzuigu
HP413	Dazhangu
HP414	Gaochahe
HP415	Baipigu
HP416	Qiyulenghe
HP417	Dashuihe
HP418	Hongkebao
HP419	Huanggu
HP420	Dabaiwangu
HP421	Huangsinuo
HP422	Haonuoliang
HP423	Haogailan
HP424	Feigenuo
HP425	Haotao
HP426	Huangganxian
HP427	Huangyadao
HP428	Nandazhan
HP429	Shapinghongjiaoqi
HP430	Jiegunuo
HP431	Bendiwan
HP432	Baixianzi
HP433	Wushaogu
HP434	Baihuazhan
HP435	Fengxiangzao
HP436	Lengshuixiaobaigu
HP437	Gaicaohuang
HP438	Datouhuang
HP439	Xiaodongdao
HP440	Liutiaozi
HP441	Dongzhouliu
HP442	Suanguzao
HP443	Tonghezao
HP444	Baimiyahzouzao
HP445	Honghanzhangu
HP446	Damagu-2
HP447	Banbiannuo-2
HP448	Wushizao
HP449	Hongbendao
HP450	Zhuxizao
HP451	Heiqunzhan
HP452	Chuanda-1
HP453	Liushizao
HP454	Baikezhan-1
HP455	Ershiyihao
HP456	Longyazhan-16
HP457	Youzhan
HP458	Zaogu-E
HP459	Sanzibai
HP460	Gaicaozhan
HP461	Makedao
HP462	Hongmangdaliuyezi
HP463	Wanyedao
HP464	Xiaozhong
HP465	Sanshizi
HP466	Laohonggu-1
HP467	Laohonggu-3
HP468	Muzibai
HP469	Mandahongzao
HP470	Damake
HP471	Baiguomaweizhan
HP472	Xintangerpozao-2
HP473	Makeai
HP474	Hongmiqinghezhan
HP475	Makezhan-1
HP476	Jiangxiwan
HP477	Qiuzhan
HP478	Qianjinzao
HP479	Paoliuzhan
HP480	Baizaogu
HP481	Baimidongzhan
HP482	Xuanzhan
HP483	Xiangzhou-4
HP484	Hainandao
HP485	Anhuihe
HP486	Jinzhan
HP487	Mazhan
HP488	Guiyangnuo
HP489	Maoxiangzhan
HP490	Quanzhounuo
HP491	Hongmimagu
HP492	Shuihegu
HP493	Guangxuhe
HP494	Maweizhan
HP495	Zaowangzainuo
HP496	Jiangxinuo
HP497	Hunuo
HP498	Chongyangnuo
HP499	Maweinuo
HP500	Zaonuo-1
HP501	Jiangxizhan
HP502	Xiangzhan
HP503	Hongmidongzhan
HP504	77-2087
HP505	Nantehao
HP506	Yumidao
HP507	Jiandaoqi
HP508	Xiaomagu
HP509	Babaili
HP510	Mamahuang
HP511	Miandianjiugu
HP512	Qiaonong-1
HP513	Banjiuyan
HP514	Tuogu
HP515	Shaweizi
HP516	Heijielan
HP517	Dishuigu
HP518	Baikezao
HP519	Heizaogu
HP520	Niutouwu
HP521	Zaokengji
HP522	Hongmizhong
HP523	Yizhixiang
HP524	Changjingchi
HP525	Fanzhan
HP526	Hualuozhan
HP527	Laobaijing
HP528	Ximazagu
HP529	Haoanxiu
HP530	Hongxinnuo
HP531	Wubaili
HP532	Daodounuo
HP533	Daguangmazhan
HP534	Magu-1
HP535	Yangguzi
HP536	Datiegan
HP537	Guazizhan
HP538	Baishazhan
HP539	Xiaohongjiaoxuan
HP540	Xuzhan
HP541	Shuihongmi
